Protein_id	Subfamily	Clade	Subclade	Group	Subgroup
Bac226_252853735	27962	27958	27962	29262	30726
Bac226_395480102	27962	27958	27962	29262	30726
Bac226_112392830	27962	27958	27962	29262	30726
Bac226_139319283	27962	27958	27962	29262	30726
Bac226_402272314	27962	27958	27962	29262	30726
Bac226_17206328	27962	27958	27962	29262	30726
Bac226_134280466	27962	27958	27962	29262	30726
Bac226_47113448	27962	27958	27962	29262	30726
Bac226_195823582	27962	27958	27962	29262	30726
Bac226_301980420	27962	27958	27962	29262	30726
Bac226_339855518	27962	27958	27962	29262	30726
Bac226_171287846	27962	27958	27962	29262	30726
Bac226_312168346	27962	27958	27962	29262	30726
Bac226_400438663	27962	27958	27962	29262	30726
Bac226_71211491	27962	27958	27962	29262	30726
Bac226_73086408	27962	27958	27962	29262	30726
Bac226_254121745	27962	27958	27962	29262	30726
Bac226_61278766	27962	27958	27962	29262	30726
Bac226_354387843	27962	27958	27962	29262	30746
Bac226_381619489	27962	27958	27962	29262	30746
Bac226_196650827	27962	27958	27962	29262	30746
Bac226_171987285	27962	27958	27962	29262	30746
Bac226_97803738	27962	27958	27962	29262	30746
Bac226_18844863	27962	27958	27962	29262	30753
Bac226_383618815	27962	27958	27962	29262	30753
Bac226_97743183	27962	27958	27962	29262	30753
Bac226_320514237	27962	27958	27962	29262	30753
Bac226_140266742	27962	27958	27962	29262	30753
Bac226_158918007	27962	27958	27962	29262	30753
Bac226_201031988	27962	27958	27962	29262	30753
Bac226_422620668	27962	27958	27962	29262	30753
Bac226_9021455	27962	27958	27962	29262	30753
Bac226_9434793	27962	27958	27962	29262	30753
Bac226_217430142	27962	27958	27962	29262	30753
Bac226_155267802	27962	27958	27962	29262	30753
Bac226_72421778	27962	27958	27962	29262	30753
Bac226_115536260	27962	27958	27962	29262	30753
Bac226_374809700	27962	27958	27962	29262	30766
Bac226_116133670	27962	27958	27962	29262	30766
Bac226_143177954	27962	27958	27962	29262	30766
Bac226_324875830	27962	27958	27962	29262	30766
Bac226_45316625	27962	27958	27962	29262	30766
Bac226_70359244	27962	27958	27962	29262	30766
Bac226_197585245	27962	27958	27962	29262	30773
Bac226_101146325	27962	27958	27962	29262	30773
Bac226_293370201	27962	27958	27962	29262	30773
Bac226_145923215	27962	27958	27962	29262	30773
Bac226_223616683	27962	27958	27962	29262	30773
Bac226_197378476	27962	27958	27962	29262	30773
Bac226_142233211	27962	27958	27962	29262	30773
Bac226_172856138	27962	27958	27962	29262	30773
Bac226_103026611	27962	27958	27962	29262	30773
Bac226_67949111	27962	27958	27962	29262	30773
Bac226_12086546	27962	27958	27962	29262	30773
Bac226_15555733	27962	27958	27962	29262	30773
Bac226_185718530	27962	27958	27962	29262	tbl_Bac226_185718530
Bac226_333205579	27962	27958	27962	29262	pbt_Bac226_333205579
Bac226_158063007	27962	27958	27962	29262	30789
Bac226_408520164	27962	27958	27962	29262	30789
Bac226_65179125	27962	27958	27962	29262	30789
Bac226_352868617	27962	27958	27962	29262	30789
Bac226_246070097	27962	27958	27962	29262	30789
Bac226_203414276	27962	27958	27962	29262	30789
Bac226_10165758	27962	27958	27962	29262	pb_30788
Bac226_67042778	27962	27958	27962	29262	30795
Bac226_217448766	27962	27958	27962	29262	30795
Bac226_205137754	27962	27958	27962	29262	30795
Bac226_390345460	27962	27958	27962	29262	30795
Bac226_83649251	27962	27958	27962	29262	30795
Bac226_305735391	27962	27958	27962	29262	30799
Bac226_367076789	27962	27958	27962	29262	30799
Bac226_274479573	27962	27958	27962	29262	30802
Bac226_289808283	27962	27958	27962	29262	30802
Bac226_26349284	27962	27958	27962	29262	30803
Bac226_99563306	27962	27958	27962	29262	30803
Bac226_218774651	27962	27958	27962	29262	30804
Bac226_90081555	27962	27958	27962	29262	30804
Bac226_397205921	27962	27958	27962	29262	30804
Bac226_62552999	27962	27958	27962	29262	30804
Bac226_398168464	27962	27958	27962	29262	pbt_Bac226_398168464
Bac226_345254651	27962	27958	27962	29262	30810
Bac226_183810132	27962	27958	27962	29262	30810
Bac226_297773099	27962	27958	27962	29262	30810
Bac226_170763274	27962	27958	27962	29262	30810
Bac226_71256773	27962	27958	27962	29262	30810
Bac226_405227776	27962	27958	27962	29262	30810
Bac226_160774021	27962	27958	27962	29262	30810
Bac226_252982400	27962	27958	27962	29262	30810
Bac226_28234334	27962	27958	27962	29262	30810
Bac226_75640914	27962	27958	27962	29262	30810
Bac226_7680204	27962	27958	27962	29262	30810
Bac226_356441951	27962	27958	27962	29262	30810
Bac226_108598297	27962	27958	27962	29262	30810
Bac226_97803737	27962	27958	27962	29262	30810
Bac226_68456468	27962	27958	27962	29262	30810
Bac226_5463668	27962	27958	27962	29262	pbt_Bac226_5463668
Bac226_404285	27962	27958	27962	29262	30824
Bac226_1116953	27962	27958	27962	29262	30824
Bac226_175549222	27962	27958	27962	29262	pbt_Bac226_175549222
Bac226_94250394	27962	27958	27962	29262	pbt_Bac226_94250394
Bac226_325962446	27962	27958	27962	29262	30831
Bac226_207584194	27962	27958	27962	29262	30831
Bac226_65777861	27962	27958	27962	29262	30831
Bac226_66200494	27962	27958	27962	29262	30831
Bac226_369898887	27962	27958	27962	29262	30831
Bac226_100301398	27962	27958	27962	29262	pb_30828
Bac226_272906572	27962	27958	27962	29262	pb_30828
Bac226_244207057	27962	27958	27962	29262	30835
Bac226_251591992	27962	27958	27962	29262	30835
Bac226_24528819	27962	27958	27962	29262	tbl_Bac226_24528819
Bac226_100798411	27962	27958	27962	29262	tbl_Bac226_100798411
Bac226_387747190	27962	27958	27962	29262	pbt_Bac226_387747190
Bac226_288815768	27962	27958	27962	29262	pbt_Bac226_288815768
Bac226_133919058	27962	27958	27962	29262	pbt_Bac226_133919058
Bac226_163051417	27962	27958	27962	29262	tbl_Bac226_163051417
Bac226_359956818	27962	27958	27962	29262	30844
Bac226_369066178	27962	27958	27962	29262	30844
Bac226_341702548	27962	27958	27962	29262	30849
Bac226_423546374	27962	27958	27962	29262	30849
Bac226_46951371	27962	27958	27962	29262	30849
Bac226_53141784	27962	27958	27962	29262	pbt_Bac226_53141784
Bac226_246686269	27962	27958	27962	29262	pbt_Bac226_246686269
Bac226_286269467	27962	27958	27962	29262	tbl_Bac226_286269467
Bac226_247083731	27962	27958	27962	29262	tbl_Bac226_247083731
Bac226_91026586	27962	27958	27962	29262	tbl_Bac226_91026586
Bac226_32193807	27962	27958	27962	29262	30854
Bac226_302687911	27962	27958	27962	29262	30854
Bac226_58308677	27962	27958	27962	29262	30854
Bac226_243676981	27962	27958	27962	29262	30854
Bac226_24014547	27962	27958	27962	29262	30854
Bac226_243422058	27962	27958	27962	29262	30854
Bac226_198820629	27962	27958	27962	29262	30854
Bac226_198820625	27962	27958	27962	29262	30854
Bac226_336940180	27962	27958	27962	29262	30854
Bac226_215802796	27962	27958	27962	29262	30854
Bac226_349538512	27962	27958	27962	29262	30854
Bac226_35611366	27962	27958	27962	29262	30854
Bac226_412383722	27962	27958	27962	29262	30854
Bac226_106799658	27962	27958	27962	29262	30854
Bac226_409326281	27962	27958	27962	29262	30854
Bac226_158437224	27962	27958	27962	29262	30854
Bac226_6395417	27962	27958	27962	29262	30854
Bac226_30978002	27962	27958	27962	29262	30854
Bac226_112674876	27962	27958	27962	29262	30854
Bac226_225677610	27962	27958	27962	29262	30854
Bac226_281102601	27962	27958	27962	29262	30854
Bac226_137394268	27962	27958	27962	29262	30854
Bac226_391248983	27962	27958	27962	29262	30854
Bac226_347966178	27962	27958	27962	29262	30854
Bac226_337280078	27962	27958	27962	29262	30854
Bac226_305079547	27962	27958	27962	29262	30854
Bac226_266274751	27962	27958	27962	29262	30854
Bac226_201701515	27962	27958	27962	29262	tbl_Bac226_201701515
Bac226_316946097	27962	27958	27962	29262	tbl_Bac226_316946097
Bac226_158737828	27962	27958	27962	29262	tbl_Bac226_158737828
Bac226_58786673	27962	27958	27962	29262	tbl_Bac226_58786673
Bac226_328159564	27962	27958	27962	29262	tbl_Bac226_328159564
Bac226_356065121	27962	27958	27962	29262	pbt_Bac226_356065121
Bac226_129199584	27962	27958	27962	29262	pbt_Bac226_129199584
Bac226_178127192	27962	27958	27962	29262	tbl_Bac226_178127192
Bac226_64928927	27962	27958	27962	29262	pbt_Bac226_64928927
Bac226_369750012	27962	27958	27962	29262	pbt_Bac226_369750012
Bac226_167883820	27962	27958	27962	29262	pbt_Bac226_167883820
Bac226_285359035	27962	27958	27962	29262	pbt_Bac226_285359035
Bac226_353621223	27962	27958	27962	29262	tbl_Bac226_353621223
Bac226_21957474	27962	27958	27962	29262	pbt_Bac226_21957474
Bac226_276291011	27962	27958	27962	29262	pbt_Bac226_276291011
Bac226_285713115	27962	27958	27962	29262	pbt_Bac226_285713115
Bac226_247188599	27962	27958	27962	29262	30896
Bac226_107103511	27962	27958	27962	29262	30896
Bac226_198937821	27962	27958	27962	29262	30896
Bac226_144714443	27962	27958	27962	29262	pbt_Bac226_144714443
Bac226_331874539	27962	27958	27962	29262	pbt_Bac226_331874539
Bac226_359717326	27962	27958	27962	29262	30900
Bac226_364268911	27962	27958	27962	29262	30900
Bac226_296854330	27962	27958	27962	29262	tbl_Bac226_296854330
Bac226_205011050	27962	27958	27962	29262	30903
Bac226_20416572	27962	27958	27962	29262	30903
Bac226_297354028	27962	27958	27962	29262	tbl_Bac226_297354028
Bac226_78745672	27962	27958	27962	29262	tbl_Bac226_78745672
Bac226_275622258	27962	27958	27962	29262	pbt_Bac226_275622258
Bac226_139505866	27962	27958	27962	29262	pbt_Bac226_139505866
Bac226_372132639	27962	27958	27962	29262	pbt_Bac226_372132639
Bac226_378913922	27962	27958	27962	29262	tbl_Bac226_378913922
Bac226_189408697	27962	27958	27962	30909	tbl_Bac226_189408697
Bac226_171634440	27962	27958	27962	30909	tbl_Bac226_171634440
Bac226_150605940	27962	27958	27962	30909	pbt_Bac226_150605940
Bac226_79908776	27962	27958	27962	30909	pbt_Bac226_79908776
Bac226_93601979	27962	27958	27962	30909	pbt_Bac226_93601979
Bac226_405510127	27962	27958	27962	30909	tbl_Bac226_405510127
Bac226_145212786	27962	27958	27962	30909	30922
Bac226_32338693	27962	27958	27962	30909	30922
Bac226_8414082	27962	27958	27962	30909	pb_30920
Bac226_33671394	27962	27958	27962	30909	pb_30920
Bac226_37711596	27962	27958	27962	30909	pb_30920
Bac226_104662411	27962	27958	27962	30909	30924
Bac226_164023432	27962	27958	27962	30909	30924
Bac226_142760984	27962	27958	27962	30909	30924
Bac226_326378845	27962	27958	27962	30909	30926
Bac226_102782084	27962	27958	27962	30909	30926
Bac226_190912453	27962	27958	27962	30909	tbl_Bac226_190912453
Bac226_296600348	27962	27958	27962	30909	pbt_Bac226_296600348
Bac226_85754751	27962	27958	27962	30909	30932
Bac226_369190721	27962	27958	27962	30909	30932
Bac226_79581662	27962	27958	27962	30909	30933
Bac226_345804476	27962	27958	27962	30909	30933
Bac226_235713872	27962	27958	27962	30909	30933
Bac226_266905943	27962	27958	27962	30909	30935
Bac226_199853138	27962	27958	27962	30909	30935
Bac226_90578412	27962	27958	27962	30909	30937
Bac226_178664181	27962	27958	27962	30909	30937
Bac226_270030804	27962	27958	27962	30909	30937
Bac226_306052407	27962	27958	27962	30909	30937
Bac226_134660584	27962	27958	27962	30909	tbl_Bac226_134660584
Bac226_361460966	27962	27958	27962	30909	tbl_Bac226_361460966
Bac226_325589156	27962	27958	27962	30909	30947
Bac226_244787975	27962	27958	27962	30909	30947
Bac226_187185301	27962	27958	27962	30909	pb_30949
Bac226_106883639	27962	27958	27962	30909	30954
Bac226_92017515	27962	27958	27962	30909	30954
Bac226_290785517	27962	27958	27962	30909	30954
Bac226_217759147	27962	27958	27962	30909	30956
Bac226_104142625	27962	27958	27962	30909	30956
Bac226_398656323	27962	27958	27962	30909	30956
Bac226_137474970	27962	27958	27962	30909	30956
Bac226_408904568	27962	27958	27962	30909	pb_30949
Bac226_118108781	27962	27958	27962	30909	pb_30949
Bac226_248289545	27962	27958	27962	30909	30959
Bac226_101524137	27962	27958	27962	30909	30959
Bac226_78292982	27962	27958	27962	30909	30959
Bac226_415440315	27962	27958	27962	30909	30961
Bac226_132754122	27962	27958	27962	30909	30961
Bac226_204686995	27962	27958	27962	30909	30961
Bac226_350109414	27962	27958	27962	30909	30961
Bac226_286306090	27962	27958	27962	30909	30961
Bac226_351730690	27962	27958	27962	30909	30961
Bac226_117073034	27962	27958	27962	30909	30961
Bac226_246529689	27962	27958	27962	30909	30961
Bac226_112824626	27962	27958	27962	30909	30961
Bac226_303685326	27962	27958	27962	30909	30961
Bac226_409289953	27962	27958	27962	30909	30961
Bac226_165366869	27962	27958	27962	30909	30973
Bac226_292628959	27962	27958	27962	30909	30973
Bac226_73932604	27962	27958	27962	30909	30973
Bac226_114715332	27962	27958	27962	30909	30973
Bac226_76436923	27962	27958	27962	30909	pbt_Bac226_76436923
Bac226_387530734	27962	27958	27962	30909	30976
Bac226_206175568	27962	27958	27962	30909	30976
Bac226_218181734	27962	27958	27962	30909	30976
Bac226_75749045	27962	27958	27962	30909	30976
Bac226_31118013	27962	27958	27962	30909	30980
Bac226_365466375	27962	27958	27962	30909	30980
Bac226_296898619	27962	27958	27962	30909	30980
Bac226_68735311	27962	27958	27962	30909	30980
Bac226_5216409	27962	27958	27962	30909	30980
Bac226_111167523	27962	27958	27962	30909	30980
Bac226_365400504	27962	27958	27962	30909	30980
Bac226_278698907	27962	27958	27962	30909	30980
Bac226_188755070	27962	27958	27962	30909	30980
Bac226_138843584	27962	27958	27962	30909	30980
Bac226_291900911	27962	27958	27962	30909	30980
Bac226_42875557	27962	27958	27962	30909	30980
Bac226_276486325	27962	27958	27962	30909	30980
Bac226_67418667	27962	27958	27962	30909	30980
Bac226_285384277	27962	27958	27962	30909	30980
Bac226_56633012	27962	27958	27962	30909	30980
Bac226_65618890	27962	27958	27962	30909	30980
Bac226_113772256	27962	27958	27962	30909	30980
Bac226_78651488	27962	27958	27962	30909	30980
Bac226_310434026	27962	27958	27962	30909	30980
Bac226_108071995	27962	27958	27962	30909	30980
Bac226_93015331	27962	27958	27962	30909	30980
Bac226_419724437	27962	27958	27962	30909	31003
Bac226_83147559	27962	27958	27962	30909	31003
Bac226_149288116	27962	27958	27962	30909	31003
Bac226_171145878	27962	27958	27962	30909	31005
Bac226_75917886	27962	27958	27962	30909	31005
Bac226_367522169	27962	27958	27962	30909	31005
Bac226_330045951	27962	27958	27962	30909	31005
Bac226_87102898	27962	27958	27962	30909	31005
Bac226_113979920	27962	27958	27962	30909	31005
Bac226_67833976	27962	27958	27962	30909	31005
Bac226_122789167	27962	27958	27962	30909	31005
Bac226_386048994	27962	27958	27962	30909	31005
Bac226_316944426	27962	27958	27962	30909	31005
Bac226_400154077	27962	27958	27962	30909	31005
Bac226_332063196	27962	27958	27962	30909	31005
Bac226_182291452	27962	27958	27962	30909	31005
Bac226_147864264	27962	27958	27962	30909	31005
Bac226_403385642	27962	27958	27962	30909	31005
Bac226_282909793	27962	27958	27962	30909	31005
Bac226_250528947	27962	27958	27962	30909	31020
Bac226_200285152	27962	27958	27962	30909	31020
Bac226_141703212	27962	27958	27962	30909	31020
Bac226_191145445	27962	27958	27962	30909	31020
Bac226_24609039	27962	27958	27962	30909	31020
Bac226_115171780	27962	27958	27962	30909	31020
Bac226_396788656	27962	27958	27962	30909	31020
Bac226_395226341	27962	27958	27962	30909	31020
Bac226_93006424	27962	27958	27962	30909	31020
Bac226_135371174	27962	27958	27962	30909	31020
Bac226_293314318	27962	27958	27962	30909	31020
Bac226_235554301	27962	27958	27962	30909	31020
Bac226_15525093	27962	27958	27962	30909	31020
Bac226_253506434	27962	27958	27962	30909	31020
Bac226_279417098	27962	27958	27962	30909	31020
Bac226_64582289	27962	27958	27962	30909	31020
Bac226_95541346	27962	27958	27962	30909	31020
Bac226_144446901	27962	27958	27962	30909	tbl_Bac226_144446901
Bac226_307308968	27962	27958	27962	30909	31039
Bac226_155899953	27962	27958	27962	30909	31039
Bac226_52870899	27962	27958	27962	30909	31039
Bac226_232106067	27962	27958	27962	30909	31039
Bac226_291498609	27962	27958	27962	30909	tbl_Bac226_291498609
Bac226_48631094	27962	27958	27962	30909	31045
Bac226_403930470	27962	27958	27962	30909	31045
Bac226_105690167	27962	27958	27962	30909	31045
Bac226_31037209	27962	27958	27962	30909	31045
Bac226_140724747	27962	27958	27962	30909	31045
Bac226_68223423	27962	27958	27962	30909	31045
Bac226_360114520	27962	27958	27962	30909	31045
Bac226_90689468	27962	27958	27962	30909	31045
Bac226_47458196	27962	27958	27962	30909	31045
Bac226_262207551	27962	27958	27962	30909	31045
Bac226_337553493	27962	27958	27962	30909	31045
Bac226_166787902	27962	27958	27962	30909	31045
Bac226_123814646	27962	27958	27962	30909	31045
Bac226_70896913	27962	27958	27962	30909	31045
Bac226_63163741	27962	27958	27962	30909	31045
Bac226_349002985	27962	27958	27962	30909	31045
Bac226_190969168	27962	27958	27962	30909	31045
Bac226_167659752	27962	27958	27962	30909	31045
Bac226_27572460	27962	27958	27962	30909	31045
Bac226_64687594	27962	27958	27962	30909	31045
Bac226_245565931	27962	27958	27962	30909	31045
Bac226_359316032	27962	27958	27962	30909	31045
Bac226_92882025	27962	27958	27962	30909	31045
Bac226_113737510	27962	27958	27962	30909	31045
Bac226_223173506	27962	27958	27962	30909	31045
Bac226_166088467	27962	27958	27962	30909	31045
Bac226_273736927	27962	27958	27962	30909	31045
Bac226_64440121	27962	27958	27962	30909	31045
Bac226_175391950	27962	27958	27962	30909	31045
Bac226_274050342	27962	27958	27962	30909	31045
Bac226_198718763	27962	27958	27962	30909	31045
Bac226_205469459	27962	27958	27962	30909	31045
Bac226_181487694	27962	27958	27962	30909	31045
Bac226_393554304	27962	27958	27962	30909	31045
Bac226_302985487	27962	27958	27962	30909	31045
Bac226_139793756	27962	27958	27962	30909	31045
Bac226_289244277	27962	27958	27962	30909	31045
Bac226_423844760	27962	27958	27962	30909	31045
Bac226_391302374	27962	27958	27962	30909	31045
Bac226_156960959	27962	27958	27962	30909	31045
Bac226_201220815	27962	27958	27962	30909	31045
Bac226_187120019	27962	27958	27962	30909	31045
Bac226_311001397	27962	27958	27962	30909	31045
Bac226_419148451	27962	27958	27962	30909	31045
Bac226_83419508	27962	27958	27962	30909	31045
Bac226_52227717	27962	27958	27962	30909	31045
Bac226_246923135	27962	27958	27962	30909	31045
Bac226_106629257	27962	27958	27962	30909	31045
Bac226_251740406	27962	27958	27962	30909	31045
Bac226_204424208	27962	27958	27962	30909	31045
Bac226_379307063	27962	27958	27962	30909	31045
Bac226_101081326	27962	27958	27962	30909	31045
Bac226_4241943	27962	27958	27962	30909	31045
Bac226_178621679	27962	27958	27962	30909	31045
Bac226_288676851	27962	27958	27962	30909	31045
Bac226_365516064	27962	27958	27962	30909	31045
Bac226_234817885	27962	27958	27962	30909	31045
Bac226_118760073	27962	27958	27962	30909	31045
Bac226_350765692	27962	27958	27962	30909	31045
Bac226_248388353	27962	27958	27962	30909	31045
Bac226_41251046	27962	27958	27962	30909	31045
Bac226_387102248	27962	27958	27962	30909	31045
Bac226_332776804	27962	27958	27962	30909	31045
Bac226_421615930	27962	27958	27962	30909	31045
Bac226_32477986	27962	27958	27962	30909	31045
Bac226_410823055	27962	27958	27962	30909	31045
Bac226_420177744	27962	27958	27962	30909	31045
Bac226_96502541	27962	27958	27962	30909	31111
Bac226_199688361	27962	27958	27962	30909	31111
Bac226_376778376	27962	27958	27962	30909	31111
Bac226_74740120	27962	27958	27962	30909	31111
Bac226_396182001	27962	27958	27962	30909	pb_31115
Bac226_126854389	27962	27958	27962	30909	31118
Bac226_364066641	27962	27958	27962	30909	31118
Bac226_169821062	27962	27958	27962	30909	31118
Bac226_400621244	27962	27958	27962	30909	31118
Bac226_381695390	27962	27958	27962	30909	31123
Bac226_334648361	27962	27958	27962	30909	31123
Bac226_131322395	27962	27958	27962	30909	pb_31117
Bac226_252010496	27962	27958	27962	30909	pb_31117
Bac226_302926082	27962	27958	27962	30909	pb_31115
Bac226_26784398	27962	27958	27962	30909	pb_31115
Bac226_225141749	27962	27958	27962	30909	31126
Bac226_279930680	27962	27958	27962	30909	31126
Bac226_172463558	27962	27958	27962	30909	31126
Bac226_324904982	27962	27958	27962	30909	31126
Bac226_202424371	27962	27958	27962	30909	31126
Bac226_160410000	27962	27958	27962	30909	31130
Bac226_28706149	27962	27958	27962	30909	31130
Bac226_121246702	27962	27958	27962	30909	31130
Bac226_411614815	27962	27958	27962	30909	31130
Bac226_102339561	27962	27958	27962	30909	pbt_Bac226_102339561
Bac226_65268393	27962	27958	27962	30909	pbt_Bac226_65268393
Bac226_82344001	27962	27958	27962	30909	tbl_Bac226_82344001
Bac226_149365991	27962	27958	27962	30909	31142
Bac226_358514549	27962	27958	27962	30909	31142
Bac226_380469955	27962	27958	27962	30909	31142
Bac226_275817996	27962	27958	27962	30909	31142
Bac226_310956269	27962	27958	27962	30909	31142
Bac226_334484006	27962	27958	27962	30909	31142
Bac226_267184644	27962	27958	27962	30909	31142
Bac226_140528394	27962	27958	27962	30909	31142
Bac226_114307845	27962	27958	27962	30909	31142
Bac226_89678410	27962	27958	27962	30909	31142
Bac226_351589236	27962	27958	27962	30909	31142
Bac226_248661501	27962	27958	27962	30909	31142
Bac226_371877516	27962	27958	27962	30909	31142
Bac226_215940038	27962	27958	27962	30909	31142
Bac226_193982567	27962	27958	27962	30909	31142
Bac226_229737399	27962	27958	27962	30909	31142
Bac226_361990408	27962	27958	27962	30909	31142
Bac226_195513819	27962	27958	27962	30909	31142
Bac226_287113356	27962	27958	27962	30909	31142
Bac226_83628990	27962	27958	27962	30909	31142
Bac226_355413634	27962	27958	27962	30909	31142
Bac226_129663660	27962	27958	27962	30909	31142
Bac226_183450963	27962	27958	27962	30909	31142
Bac226_68694403	27962	27958	27962	30909	31142
Bac226_369419138	27962	27958	27962	30909	31142
Bac226_85236765	27962	27958	27962	30909	31142
Bac226_133231872	27962	27958	27962	30909	31142
Bac226_248152027	27962	27958	27962	30909	31142
Bac226_272397397	27962	27958	27962	30909	31142
Bac226_131636014	27962	27958	27962	30909	31142
Bac226_99257381	27962	27958	27962	30909	31142
Bac226_267101741	27962	27958	27962	30909	31142
Bac226_66104976	27962	27958	27962	30909	31142
Bac226_203351208	27962	27958	27962	30909	31142
Bac226_343000052	27962	27958	27962	30909	31142
Bac226_65100950	27962	27958	27962	30909	31142
Bac226_49508567	27962	27958	27962	30909	31142
Bac226_61058618	27962	27958	27962	30909	31142
Bac226_252128578	27962	27958	27962	30909	31142
Bac226_176840311	27962	27958	27962	30909	31142
Bac226_415596827	27962	27958	27962	30909	31142
Bac226_418493274	27962	27958	27962	30909	31142
Bac226_422740889	27962	27958	27962	30909	31142
Bac226_61969831	27962	27958	27962	30909	31142
Bac226_61181117	27962	27958	27962	30909	31142
Bac226_193988737	27962	27958	27962	30909	31142
Bac226_299499859	27962	27958	27962	30909	31142
Bac226_164007426	27962	27958	27962	30909	31142
Bac226_364534547	27962	27958	27962	30909	31142
Bac226_196604941	27962	27958	27962	30909	31142
Bac226_211167281	27962	27958	27962	30909	31142
Bac226_114709212	27962	27958	27962	30909	31142
Bac226_21229684	27962	27958	27962	30909	31142
Bac226_360622257	27962	27958	27962	30909	31142
Bac226_297342866	27962	27958	27962	30909	31142
Bac226_239570007	27962	27958	27962	30909	31142
Bac226_30983409	27962	27958	27962	30909	31142
Bac226_176354645	27962	27958	27962	30909	31142
Bac226_269087874	27962	27958	27962	30909	31142
Bac226_337882894	27962	27958	27962	30909	pbt_Bac226_337882894
Bac226_280315978	27962	27958	27962	30909	pbt_Bac226_280315978
Bac226_117740772	27962	27958	27962	30909	tbl_Bac226_117740772
Bac226_37456988	27962	27958	27962	30909	pbt_Bac226_37456988
Bac226_274268488	27962	27958	27962	30909	31203
Bac226_378594082	27962	27958	27962	30909	31203
Bac226_392276722	27962	27958	27962	30909	31203
Bac226_44308109	27962	27958	27962	30909	31203
Bac226_15789752	27962	27958	27962	30909	31206
Bac226_254733942	27962	27958	27962	30909	31206
Bac226_119570936	27962	27958	27962	30909	tbl_Bac226_119570936
Bac226_228336873	27962	27958	27962	30909	31214
Bac226_132260776	27962	27958	27962	30909	31214
Bac226_392544213	27962	27958	27962	30909	31214
Bac226_11408624	27962	27958	27962	30909	pb_31211
Bac226_35172852	27962	27958	27962	30909	pb_31211
Bac226_232169584	27962	27958	27962	30909	31217
Bac226_369175917	27962	27958	27962	30909	31217
Bac226_210105841	27962	27958	27962	30909	pb_31211
Bac226_343451031	27962	27958	27962	30909	tbl_Bac226_343451031
Bac226_55270453	27962	27958	27962	30909	pbt_Bac226_55270453
Bac226_153049024	27962	27958	27962	30909	pbt_Bac226_153049024
Bac226_298520760	27962	27958	27962	30909	pbt_Bac226_298520760
Bac226_300010417	27962	27958	27962	30909	31221
Bac226_46954729	27962	27958	27962	30909	31221
Bac226_394751958	27962	27958	27962	30909	31227
Bac226_129413302	27962	27958	27962	30909	31227
Bac226_96887941	27962	27958	27962	30909	31227
Bac226_234687260	27962	27958	27962	30909	31229
Bac226_335574313	27962	27958	27962	30909	31229
Bac226_341952602	27962	27958	27962	30909	31229
Bac226_45742818	27962	27958	27962	30909	31229
Bac226_69376084	27962	27958	27962	30909	31229
Bac226_221237212	27962	27958	27962	30909	31229
Bac226_24296130	27962	27958	27962	30909	31229
Bac226_307385520	27962	27958	27962	30909	31229
Bac226_223163645	27962	27958	27962	30909	31229
Bac226_287248311	27962	27958	27962	30909	31229
Bac226_149227466	27962	27958	27962	30909	31239
Bac226_254185243	27962	27958	27962	30909	31239
Bac226_212762006	27962	27958	27962	30909	31239
Bac226_218845691	27962	27958	27962	30909	31241
Bac226_78992999	27962	27958	27962	30909	31241
Bac226_154692295	27962	27958	27962	30909	31241
Bac226_227389570	27962	27958	27962	30909	31241
Bac226_161113022	27962	27958	27962	30909	31241
Bac226_5752707	27962	27958	27962	30909	31245
Bac226_67002646	27962	27958	27962	30909	31245
Bac226_55176208	27962	27958	27962	30909	31245
Bac226_103778677	27962	27958	27962	30909	31245
Bac226_257665194	27962	27958	27962	30909	31245
Bac226_397245992	27962	27958	27962	30909	31245
Bac226_74703723	27962	27958	27962	30909	31245
Bac226_373069631	27962	27958	27962	30909	31245
Bac226_71014959	27962	27958	27962	30909	31245
Bac226_376144803	27962	27958	27962	30909	31245
Bac226_186376222	27962	27958	27962	30909	31245
Bac226_394411557	27962	27958	27962	30909	31245
Bac226_102580591	27962	27958	27962	30909	31245
Bac226_179723723	27962	27958	27962	30909	31245
Bac226_154844512	27962	27958	27962	30909	31245
Bac226_362654594	27962	27958	27962	30909	31245
Bac226_24396880	27962	27958	27962	30909	31245
Bac226_199651479	27962	27958	27962	30909	31245
Bac226_325197691	27962	27958	27962	30909	31245
Bac226_128803828	27962	27958	27962	30909	31245
Bac226_4605498	27962	27958	27962	30909	31245
Bac226_34039835	27962	27958	27962	30909	31245
Bac226_314876409	27962	27958	27962	30909	31245
Bac226_204121849	27962	27958	27962	30909	31272
Bac226_296851688	27962	27958	27962	30909	31272
Bac226_76490354	27962	27958	27962	30909	31278
Bac226_406543388	27962	27958	27962	30909	31278
Bac226_111704695	27962	27958	27962	30909	31278
Bac226_286994598	27962	27958	27962	30909	31280
Bac226_87663809	27962	27958	27962	30909	31280
Bac226_257713214	27962	27958	27962	30909	31280
Bac226_250469110	27962	27958	27962	30909	31280
Bac226_198616127	27962	27958	27962	30909	31280
Bac226_294421128	27962	27958	27962	30909	31280
Bac226_22452362	27962	27958	27962	30909	31280
Bac226_176049310	27962	27958	27962	30909	31280
Bac226_295660902	27962	27958	27962	30909	31287
Bac226_256237168	27962	27958	27962	30909	31287
Bac226_89792348	27962	27958	27962	30909	31287
